166.66667,83.33333
166.66667,133.33333
183.33333,166.66667
166.66667,183.33333
183.33333,216.66667
166.66667,233.33333
217.77777,90.0
230.0,64.44444
230.0,77.77778
230.0,122.22223
240.0,100.0
217.77777,160.0
230.0,177.77777
217.77777,190.0
230.0,164.44444
230.0,135.55556
24.07407,74.07408
20.37037,87.03704
22.22222,105.55555
27.77778,94.44445
22.22222,155.55556
27.77778,144.44444
27.77778,194.44444
22.22222,127.77777
72.22222,55.55555
22.22222,188.88888
55.55555,88.8889
44.44444,88.8889
72.22222,77.77778
77.77778,72.22222
55.55555,144.44444
44.44444,138.88888
55.55555,194.44444
44.44444,188.88888
94.44445,155.55556
88.8889,194.44444
87.03704,20.37037
74.07408,24.07407
61.11111,138.88888
105.55555,38.88889
94.44445,38.88889
111.1111,55.55555
61.11111,188.88888
105.55555,94.44445
94.44445,88.8889
105.55555,144.44444
94.44445,138.88888
144.44444,105.55555
105.55555,194.44444
94.44445,188.88888
138.88888,144.44444
144.44444,155.55556
92.5926,237.59259
94.44445,227.77777
138.88888,194.44444
155.55556,11.11111
155.55556,22.22222
144.44444,27.77778
172.22223,61.11111
161.11111,55.55555
111.1111,188.88888
144.44444,77.77778
155.55556,72.22222
194.8148,80.0
189.07406,73.33333
109.25926,237.59259
103.7037,243.14815
155.55556,111.1111
194.62962,95.55555
188.88888,105.55555
155.55556,188.88888
144.44444,188.88888
194.62962,145.18518
188.88888,155.55556
142.59259,237.59259
144.44444,227.77777
155.55556,246.1111
194.8148,29.25926
189.07406,22.96296
194.8148,129.25926
189.07406,122.96296
189.07406,39.62963
194.62962,195.55556
189.07406,90.0
189.07406,139.62963
248.70372,124.44445
247.96297,116.66667
166.66667,240.55554
189.07406,173.33333
231.1111,150.0
229.44444,144.07408
227.59259,112.96296
225.37036,105.55555
243.51851,151.85185
213.70369,53.33333
206.1111,60.0
242.59261,130.00001
244.25928,137.03705
243.51851,148.14815
245.92592,145.55556
42.59259,59.25926
37.03704,70.37037
38.88889,94.44445
27.77778,111.1111
38.88889,111.1111
38.88889,172.22223
27.77778,172.22223
27.77778,122.22222
44.44444,105.55555
38.88889,194.44444
22.22222,177.77777
44.44444,155.55556
38.88889,161.11112
88.8889,72.22222
72.22222,88.8889
55.55555,61.11111
61.11111,55.55555
88.8889,44.44444
59.25926,42.59259
70.37037,37.03704
105.55555,61.11111
88.8889,94.44445
61.11111,94.44445
44.44444,205.55556
77.77778,111.1111
88.8889,111.1111
61.11111,127.77777
55.55555,111.1111
61.11111,105.55555
55.55555,161.11112
61.11111,155.55556
88.8889,172.22223
72.22222,188.88888
72.22222,127.77777
77.77778,122.22222
94.44445,105.55555
61.11111,227.77777
55.55555,211.11112
61.11111,205.55556
88.8889,222.22223
77.77778,222.22223
72.22222,177.77777
88.8889,161.11112
124.07408,12.96296
112.96296,7.40741
122.22222,27.77778
122.22222,38.88889
105.55555,11.11111
111.1111,88.8889
111.1111,77.77778
138.88888,44.44444
127.77777,22.22222
144.44444,38.88889
144.44444,88.8889
72.22222,227.77777
98.14815,243.14813
138.88889,122.22222
111.1111,138.88889
111.1111,127.77777
105.55555,111.1111
111.1111,105.55555
105.55555,161.11112
111.1111,155.55556
122.22222,188.88888
122.22222,127.77777
138.88888,111.1111
138.88889,222.22223
127.77777,222.22223
111.1111,227.77777
174.07408,12.96296
155.55556,38.88889
161.11112,27.77778
162.96297,7.40741
177.77777,55.55555
161.11112,88.8889
161.11112,77.77778
194.62962,45.18519
188.88888,55.55555
172.22223,27.77778
177.77777,22.22222
155.55556,94.44445
172.22223,77.77778
177.77777,72.22222
122.22222,227.77777
155.55556,238.88888
148.14815,243.14813
177.77777,122.22222
161.11112,138.88889
161.11112,127.77777
161.11112,105.55555
155.55556,161.11112
161.11112,155.55556
177.77777,172.22223
161.11112,177.77777
155.55556,144.44444
172.22223,127.77777
155.55556,211.11112
189.07406,222.96295
177.77777,222.22223
161.11112,227.77777
172.22223,177.77777
194.62962,162.22223
206.1111,41.85185
213.70369,46.66667
206.1111,92.22222
213.70369,96.66667
223.70369,58.14815
229.44444,55.92592
226.1111,72.96296
232.22223,68.51852
236.29631,73.33333
233.8889,60.37037
172.22223,227.77777
194.62962,211.85185
188.88888,205.55556
232.22223,131.48149
236.29631,126.66668
213.70369,103.33333
206.1111,109.62963
245.55556,102.96296
240.55556,105.18518
225.37036,94.44445
227.59259,87.03704
232.22223,168.51851
236.29631,173.33331
206.1111,192.22223
213.70369,196.66667
238.51851,152.96295
229.44444,155.92592
223.70369,158.14815
213.70369,203.33333
206.1111,209.62962
227.59259,187.03703
222.03703,181.48149
225.37036,194.44444
245.55556,97.03704
240.55556,94.81482
231.1111,100.0
222.03703,81.48148
222.03703,167.03704
226.1111,172.96297
233.8889,160.37036
237.40741,157.4074
226.1111,127.03704
222.03703,132.96297
22.22222,138.88888
27.77778,161.11112
88.8889,55.55555
77.77778,61.11111
44.44444,77.77778
61.11111,77.77778
94.44445,61.11111
44.44444,127.77777
38.88889,122.22222
55.55555,122.22222
44.44444,177.77777
55.55555,172.22223
61.11111,177.77777
72.22222,138.88888
77.77778,144.44444
72.22222,155.55556
77.77778,161.11112
55.55555,222.22223
77.77778,194.44444
72.22222,205.55556
75.92592,238.14813
85.18519,242.40739
105.55555,22.22222
94.44445,27.77778
111.1111,27.77778
111.1111,44.44444
127.77777,44.44444
105.55555,122.22222
94.44445,127.77777
88.8889,122.22222
122.22222,88.8889
127.77777,94.44445
122.22222,105.55555
127.77777,111.1111
94.44445,177.77777
105.55555,172.22223
122.22222,138.88888
127.77777,144.44444
105.55555,222.22223
127.77777,194.44444
125.92592,238.14813
118.51851,242.40739
135.18518,242.40739
135.18518,7.40741
144.44444,11.11111
138.88889,22.22222
144.44444,127.77777
155.55556,122.22222
172.22223,38.88889
161.11112,44.44444
177.77777,44.44444
194.62962,62.22222
212.22221,68.88889
206.48147,77.77777
172.22223,105.55555
172.22223,88.8889
177.77777,94.44445
177.77777,111.1111
172.22223,138.88888
177.77777,144.44444
172.22223,155.55556
177.77777,161.11112
155.55556,222.22223
177.77777,211.11112
206.48147,25.92592
194.62962,111.85185
212.22221,117.40741
206.48147,125.92592
212.22221,32.96296
206.48147,177.77779
212.22221,184.44446
241.29631,112.22222
235.74074,116.66667
212.22221,168.8889
223.70369,141.85185
244.25928,162.96295
241.48149,158.88888
222.03703,67.03703
241.48149,141.11112
242.59261,169.99998
241.29631,87.77778
235.74074,83.33333
238.51851,147.03705
235.74074,183.33333
25.92592,81.48149
22.22222,100.0
27.77778,100.0
22.22222,150.0
27.77778,150.0
18.51852,125.92592
74.07408,51.85185
73.45679,45.67901
79.62963,66.66667
50.0,144.44444
50.0,138.88888
75.92592,103.7037
50.0,194.44444
50.0,188.88888
81.48149,25.92592
66.66667,142.59257
100.0,42.59259
61.11111,194.44444
100.0,88.8889
142.59259,64.81481
100.0,144.44444
100.0,138.88888
146.2963,98.14815
140.74074,98.14815
94.44445,194.44444
100.0,194.44444
144.44444,150.0
138.88888,150.0
90.12346,232.90122
140.74072,198.14815
159.25926,16.66667
153.7037,16.66667
150.0,22.22222
166.66667,55.55555
111.1111,194.44444
116.66667,192.59257
150.0,72.22222
150.0,77.77778
194.75307,68.51852
194.8148,74.44445
104.93827,246.41976
108.02469,242.28394
150.0,105.55555
150.0,111.1111
194.50616,100.37036
188.9506,100.37036
150.0,192.59257
194.50616,150.24691
162.96295,203.70372
172.22221,200.0
194.8148,23.7037
189.07406,34.07407
194.8148,34.81481
194.8148,85.55555
194.75307,90.74073
190.80245,235.43209
194.75307,140.12345
246.29631,120.74074
196.54319,230.61727
243.76542,155.06173
212.03703,62.96296
212.53084,57.77778
246.79014,137.1605
245.24693,133.08643
43.82716,71.60494
43.20987,65.4321
33.33333,90.74074
38.88889,88.8889
33.33333,175.92592
33.33333,170.37038
24.07407,116.66667
22.22222,122.22222
44.44444,111.1111
50.0,111.1111
33.33333,196.29631
33.33333,190.74074
25.92592,183.33331
70.37037,83.33333
62.34568,49.38272
87.03704,50.0
65.4321,43.20987
85.18519,92.59259
88.8889,88.8889
66.66667,88.8889
42.59259,212.96297
37.03703,207.40741
83.33333,107.40741
83.33333,112.96296
57.40741,133.33331
61.11111,111.1111
61.11111,161.11112
79.62963,116.66667
74.07408,116.66667
100.0,105.55555
66.66667,209.25926
61.11111,211.11112
83.33333,225.92592
83.33333,220.37038
83.33333,157.40743
117.90123,12.34568
111.72839,11.72839
109.25926,16.66667
107.40741,83.33333
112.96296,83.33333
140.74072,48.14815
140.74074,33.33333
105.55555,88.8889
77.77778,227.77777
77.16049,233.08641
107.40741,133.33333
112.96296,133.33333
116.66667,109.25926
111.1111,111.1111
114.81481,157.40741
111.1111,161.11112
111.1111,144.44444
105.55555,138.88888
124.07407,120.37036
142.59258,116.66667
144.44444,111.1111
133.33333,225.92592
112.34567,232.90122
106.79012,232.90122
144.44444,194.44444
142.59259,162.96297
137.03703,157.40741
155.55556,33.33333
167.90125,12.34568
161.72839,11.72839
155.55556,64.81481
183.33331,59.25926
157.40742,83.33333
183.39504,20.61728
183.39504,26.17284
194.75307,40.12345
200.43209,40.8642
161.11112,94.44445
161.11112,100.0
127.77777,227.77777
127.16049,233.08641
183.39504,126.17283
183.39504,120.61728
157.40742,133.33333
155.55556,100.0
155.55556,150.0
155.55556,155.55556
183.39504,170.74074
161.11112,183.33331
189.07406,134.07408
161.11112,144.44445
161.11112,150.0
153.7037,200.0
183.39504,226.17283
155.55556,233.33331
161.11112,233.33331
168.51851,190.74072
177.77777,177.77777
189.01233,167.40741
209.13578,50.0
206.60492,46.17284
216.91357,50.0
218.27161,45.55556
225.49382,54.69136
229.44444,68.64197
229.44444,73.08642
238.39506,71.85186
235.06173,68.39506
174.07408,231.48147
242.03703,102.71604
222.46914,86.17284
223.58024,90.49384
238.51853,168.88888
235.06173,168.39504
218.27159,195.55556
237.8395,152.09875
221.60494,156.04938
225.49382,154.69135
242.34566,150.0
240.679,148.39506
214.07406,214.32098
212.53084,207.65432
226.04938,177.40741
226.54321,182.09878
222.16048,194.81482
223.58024,190.49384
242.03703,97.28396
235.37036,102.22222
235.37036,97.77778
226.54321,82.09877
226.04938,77.4074
238.51853,159.87653
235.98767,160.37036
225.24691,136.79012
226.04938,131.85186
27.16049,88.27161
33.33333,96.29631
22.22222,111.1111
27.77778,105.55555
22.22222,144.44444
18.51852,140.74072
18.51852,157.40741
38.88889,188.88888
44.44444,200.0
38.88889,200.0
25.92592,133.33331
20.37037,133.33331
63.58025,35.80247
68.51851,29.62963
56.79012,49.38272
79.01235,40.12345
66.66667,59.25926
92.59259,50.0
77.77778,55.55556
83.33333,55.55556
27.77778,177.77777
49.38272,56.79012
49.38272,62.34568
61.11111,88.8889
61.11111,83.33333
66.66667,74.07408
66.66667,79.62963
72.22222,61.11111
74.07408,66.66667
83.33333,61.11111
88.8889,61.11111
42.59259,116.66667
50.0,105.55555
53.7037,116.66667
46.2963,133.33331
50.0,122.22222
50.0,127.77777
57.40741,100.0
55.55556,105.55555
88.8889,105.55555
88.8889,100.0
40.74074,183.33331
46.2963,183.33331
50.0,155.55556
50.0,161.11112
59.25926,166.66669
53.7037,166.66669
38.88889,177.77777
50.0,177.77777
62.96296,183.33331
57.40741,183.33331
77.77778,138.88888
55.55555,150.0
77.77778,155.55556
72.22222,150.0
77.77778,150.0
50.0,205.55556
50.0,211.11112
61.11111,222.22223
59.25926,216.66669
53.7037,216.66669
83.33333,190.74074
77.77778,188.88888
55.55555,200.0
74.07408,212.96297
81.48149,237.96295
90.74074,242.03703
66.66667,124.07407
66.66667,129.62962
75.92592,133.33331
70.37037,133.33331
66.66667,137.03703
103.70369,16.66667
88.27161,27.16049
100.0,22.22222
105.55555,44.44444
111.1111,38.88889
116.66667,24.07407
107.40741,50.0
112.96296,50.0
116.66667,38.88889
116.66667,44.44444
133.33331,46.2963
133.33331,40.74074
55.55556,177.77777
66.66667,174.07408
66.66667,179.62962
75.92592,183.33331
70.37037,183.33331
100.0,57.40741
94.44445,55.55556
92.5926,85.18519
161.11112,64.81481
66.66667,224.07408
66.66667,229.62962
71.60494,233.08641
109.25926,116.66667
103.70369,116.66667
92.59259,116.66667
100.0,111.1111
96.29631,133.33331
100.0,127.77777
111.1111,122.22222
131.48147,92.59259
127.77777,88.8889
105.55555,100.0
105.55555,105.55555
133.33331,107.40741
122.22222,100.0
127.77777,100.0
100.0,155.55556
100.0,161.11112
109.25926,166.66669
103.70369,166.66669
100.0,172.22223
133.33331,146.2963
133.33331,140.74074
105.55555,150.0
111.1111,150.0
127.77777,138.88888
94.44445,222.22223
96.91358,238.02468
100.61729,239.87653
105.55555,227.77777
100.0,227.77777
111.1111,222.22223
133.33331,196.29631
107.4074,198.14815
125.92592,198.14815
114.81481,237.77777
120.37037,237.96295
119.1358,245.43209
131.48149,237.96295
129.62963,242.77777
135.80247,245.43209
140.74074,242.03703
138.88889,16.66667
137.65432,11.72839
133.33333,20.37037
122.8395,17.28395
122.22222,22.22222
144.44444,16.66667
144.44444,22.22222
150.0,12.96296
130.8642,12.34568
159.25926,116.66667
153.7037,116.66667
161.11112,33.33333
150.0,42.59259
150.0,37.03703
138.88888,38.88889
166.66669,24.07407
166.66669,29.62963
157.40741,50.0
162.96297,50.0
155.55556,44.44444
166.66669,38.88889
166.66669,44.44444
155.55556,77.77778
150.0,88.8889
146.2963,83.33333
177.77777,77.77778
189.01233,67.40741
200.61727,75.92592
188.9506,61.48148
112.96296,242.03703
116.66667,224.07408
116.66667,229.62962
121.60494,233.08641
161.11112,122.22222
150.0,127.77777
150.0,122.22222
166.66669,109.25926
155.55556,105.55555
183.39504,94.81482
183.39504,89.25927
183.33331,105.55555
183.33331,111.1111
172.22223,94.44445
177.77777,88.8889
150.0,155.55556
150.0,161.11112
161.11112,168.51853
183.39504,144.69136
183.39504,139.1358
166.66669,159.25926
166.66669,153.7037
183.33331,161.11112
172.22223,150.0
177.77777,150.0
177.77777,138.88888
144.44444,222.22223
161.11112,222.22223
159.25926,216.66669
146.91357,238.02468
151.23456,238.45677
150.0,222.22223
153.7037,216.66669
194.50616,200.37036
166.66667,212.96297
177.77777,27.77778
172.83952,17.28395
172.22223,22.22222
174.07408,116.66667
179.62962,116.66667
177.77777,105.55555
189.01233,117.16049
188.9506,111.35802
200.24691,107.16049
194.50616,105.80246
212.03703,38.27161
206.29628,36.79013
200.24691,45.67901
200.61727,24.69136
200.61727,30.24691
206.41974,31.48148
233.51853,62.71605
231.11112,60.24691
206.29628,187.77779
206.41974,182.96297
200.24691,195.92592
200.43209,191.48149
204.38269,85.55555
200.24691,95.92592
200.43209,91.48148
200.61727,81.48148
198.39506,143.58024
200.61727,124.69136
200.61727,130.24691
247.40741,103.95061
245.30865,112.59259
243.82717,116.66667
232.77777,112.09877
225.49382,145.30865
233.51853,162.71604
200.24691,207.16048
200.43209,213.45679
208.33331,217.28394
209.13578,200.0
218.27159,204.44444
230.49382,104.07407
226.60492,101.85185
206.60492,96.2963
209.13578,100.0
230.49382,95.92593
226.60492,98.14815
243.08643,157.40739
238.82715,155.30863
240.80249,161.72838
220.24691,53.82716
218.39506,57.16049
217.53086,70.8642
222.16048,72.22222
217.34568,65.30864
244.321,140.12347
244.87655,142.96297
244.50618,125.18519
246.72841,128.8889
241.17285,165.43209
232.77777,87.90123
237.34568,88.14815
243.39508,85.92592
238.95062,91.97531
242.65432,143.70372
240.8642,146.54321
240.8642,153.45679
240.679,151.60494
44.44444,122.22222
24.07407,166.66669
29.62963,166.66669
27.77778,155.55556
42.59259,166.66669
37.03703,166.66669
72.22222,122.22222
83.33333,162.96297
92.59259,166.66669
87.03704,166.66669
75.92592,218.51851
125.92592,48.14815
127.77777,38.88889
116.66667,92.59259
116.66667,87.03704
127.77777,105.55555
137.03703,116.66667
116.66667,124.07407
116.66667,129.62962
125.92592,133.33331
120.37037,133.33331
116.66667,137.03703
183.33331,53.7037
174.07408,50.0
179.62962,50.0
166.66669,74.07408
166.66669,79.62963
175.92592,83.33333
170.37038,83.33333
172.22223,122.22222
175.92592,133.33331
170.37038,133.33331
166.66669,142.59259
166.66669,137.03703
188.9506,161.48149
174.07408,216.66669
183.33331,205.55556
194.75307,217.90122
189.01233,217.1605
172.22223,222.22223
172.22223,235.74072
153.08643,242.71602
232.96297,65.4321
225.24691,63.20987
226.04938,68.14814
221.17283,61.72839
222.16048,77.03703
238.08643,78.51852
234.01235,78.14815
239.75309,83.33333
234.01235,121.85186
243.70369,100.0
217.53086,170.8642
217.34566,165.30864
234.01235,178.14813
231.1111,182.71604
212.34566,179.62964
229.44444,173.08643
221.17283,161.72839
232.96297,165.43209
229.44444,131.35803
31.48148,75.92592
21.60494,93.82717
22.22222,161.11112
27.77778,138.88888
27.77778,188.88888
27.77778,127.77777
55.55556,94.44445
72.22222,72.22222
55.55556,188.88888
44.44444,194.44444
94.44445,161.11112
88.8889,188.88888
93.82717,21.60494
75.92592,31.48148
94.44445,44.44444
105.55555,55.55556
111.1111,100.0
94.44445,94.44445
138.88888,105.55555
87.03704,237.77777
95.06174,242.28394
88.8889,227.77777
100.0,222.22223
161.11112,22.22222
138.88889,27.77778
172.22223,55.55556
161.11112,72.22222
104.32098,238.02468
161.11112,111.1111
189.01233,95.18518
194.50616,155.92592
145.06173,242.28394
138.88889,227.77777
162.96297,237.59257
189.07406,28.51852
189.07406,128.51851
188.9506,200.37036
159.25926,241.85183
227.96295,151.9753
227.96295,148.0247
227.71604,140.49384
229.32098,108.39506
231.1111,117.28395
206.60492,54.44444
241.17285,134.56791
240.80249,138.27163
243.33333,146.04938
38.2716,77.16049
22.22222,172.22223
44.44444,161.11112
55.55556,55.55556
94.44445,111.1111
55.55556,127.77777
55.55556,155.55556
94.44445,172.22223
77.77778,127.77777
55.55556,205.55556
72.22222,222.22223
128.39506,17.28395
122.22222,44.44444
144.44444,44.44444
144.44444,122.22222
105.55555,127.77777
105.55555,155.55556
122.22222,194.44444
178.39506,17.28395
161.11112,38.88889
155.55556,88.8889
172.22223,72.22222
177.77777,127.77777
155.55556,127.77777
161.11112,161.11112
166.66668,179.62962
177.77777,227.77777
212.53084,42.83951
227.71604,59.50617
232.83952,73.20988
229.44444,126.91358
232.83952,126.79013
206.60492,104.32099
206.29628,115.30864
200.43209,113.45679
244.25926,105.67901
242.83952,108.76543
229.32098,91.60494
231.1111,82.71605
232.83952,173.20986
216.91357,200.0
206.60492,204.32098
222.46914,186.17285
244.25926,94.32099
242.83952,91.23457
61.11111,172.22223
72.22222,144.44444
111.1111,22.22222
122.22222,94.44445
124.07408,242.77777
172.22223,44.44444
172.22223,111.1111
206.41974,120.74074
212.34566,174.44446
24.07407,151.85185
51.85185,90.74074
80.24692,68.51851
48.14815,140.74072
51.85185,192.59259
48.14815,190.74072
101.85185,142.59259
141.35801,103.08642
143.82716,100.61729
101.85185,196.29631
136.41974,152.46914
135.18517,148.76543
156.17283,14.81481
156.17283,18.51852
151.85185,79.62963
148.76543,81.48149
192.90122,75.92593
192.88064,72.09877
105.55555,243.9506
108.02469,244.93825
151.85185,109.25926
190.86418,97.03703
192.69548,98.76542
151.85185,188.27159
190.82304,148.47736
172.22223,208.0247
194.8148,21.85185
196.74896,31.44033
192.90122,32.71605
249.75309,119.1358
250.00002,121.7284
216.23456,58.31275
214.11521,60.24691
246.97532,134.15639
47.53086,64.81481
45.67901,67.90123
35.18519,172.83952
31.48148,172.83952
42.59259,144.44444
19.1358,121.60494
20.98765,118.51851
51.85185,109.25926
31.48148,187.65432
35.18518,187.65432
69.75308,41.97531
90.74074,90.74074
87.65433,91.97531
64.81481,94.44445
40.12345,204.32098
41.35802,208.64197
81.48149,110.49383
59.25926,207.40741
85.18519,222.83952
81.48149,222.83952
108.84774,13.16872
115.4321,84.5679
73.66256,231.31687
75.72016,229.54732
115.4321,132.09875
115.4321,134.56789
109.25926,109.25926
112.96296,108.64197
109.25926,159.25928
112.34567,158.0247
109.25926,142.59259
107.4074,140.74072
148.14815,112.96296
145.67902,114.81481
102.46914,204.93827
135.18518,221.60494
148.14815,195.67902
145.06173,197.53086
140.12345,154.32098
141.35802,158.64197
162.55145,15.02058
165.43211,13.58025
177.77777,58.64197
179.62962,62.34568
179.65019,25.39095
181.5226,23.00411
198.4362,43.90946
196.60492,42.05761
123.66256,231.31687
125.72016,229.54732
180.26748,119.83539
157.40741,98.14815
157.40741,157.40741
153.7037,157.40741
159.25928,148.14815
185.26748,221.93416
159.87655,236.60492
157.40741,235.18516
175.92592,175.92592
210.94647,45.22634
209.8148,47.61317
214.83537,45.02058
216.29628,47.40741
226.09054,53.53909
231.50208,71.60494
234.73252,71.64609
236.58437,71.19342
170.98767,230.86418
185.18518,209.25926
226.83128,89.71194
224.54732,87.90125
234.73252,171.64606
236.62553,170.20573
216.58435,194.07408
223.60081,156.29628
231.27572,140.41153
229.2181,180.8642
227.53086,179.09465
225.5144,190.65845
223.70369,193.25104
232.32509,97.90123
233.9506,100.0
228.49795,76.09054
227.53086,79.09465
227.09875,134.7325
28.80658,84.36214
31.27572,87.44857
18.51852,109.25926
24.07407,109.25926
25.92593,107.4074
11.72839,146.91357
20.98765,141.35801
44.44444,148.14815
37.03703,191.35801
40.74074,190.74072
36.41975,202.46914
35.18518,198.76544
22.83951,135.18516
11.72839,141.35801
67.48971,34.15638
60.0823,51.44033
57.81893,53.49795
74.27984,40.9465
75.10288,36.21399
78.60082,45.26749
95.67902,48.14815
95.67902,51.85185
31.48148,179.01233
29.01234,181.48147
51.44033,60.0823
57.40741,90.74074
59.25926,87.03704
57.40741,81.48149
55.55556,85.18519
67.90123,82.09877
77.16049,64.81481
74.69136,62.96296
85.18519,62.96296
51.85185,103.70369
60.49383,114.81481
56.79013,112.96296
51.85185,129.62962
48.76543,131.48147
58.64197,118.51851
54.32099,101.85185
87.03704,98.14815
90.74074,96.29631
46.91358,187.03701
53.08642,162.96299
56.17284,164.81484
37.65432,181.48147
35.18518,179.01233
58.02469,187.03701
60.49383,185.18516
79.62963,158.0247
51.23457,214.81482
47.53086,213.58026
62.34568,214.81484
62.34568,218.51853
53.08642,212.96299
56.17284,214.81484
81.48149,195.06173
64.81481,127.16048
68.51851,127.16048
69.75308,136.41974
72.83951,135.18516
67.90123,134.56789
101.23457,18.51852
92.38684,31.27572
88.68314,33.12757
101.85185,25.92592
107.4074,42.59259
109.25926,40.74074
110.49383,51.85185
118.51851,46.2963
115.4321,48.14815
137.03701,41.35802
54.32099,181.48147
51.85185,179.62962
72.83951,185.18516
98.14815,54.32099
140.12345,75.30864
157.40741,67.28395
159.25928,69.75308
74.89712,234.77366
106.17283,114.81481
95.67902,120.37036
101.23457,114.81481
98.14815,112.96296
109.25926,124.07408
125.92592,90.74074
129.01233,91.97531
114.81481,104.93826
103.70369,103.70369
101.85185,101.85185
129.62962,98.14815
129.62962,101.85185
130.86419,95.67902
101.23457,164.81483
103.08642,162.96299
106.17283,164.81484
128.39506,154.93827
121.60493,152.46914
107.4074,146.29631
109.25926,148.14815
121.60493,163.58026
125.92592,140.74072
129.62962,141.35801
100.82305,242.0576
98.55967,240.34977
101.85185,229.62962
119.75308,204.93827
113.58024,204.93827
133.5391,243.53908
132.09878,241.04938
140.32922,244.52673
137.2428,243.29218
133.95061,13.58025
136.62551,15.02058
118.51851,20.98765
120.57613,18.72428
137.03704,19.75308
146.29631,20.37037
151.85185,8.02469
148.14815,8.02469
125.72016,10.28807
129.42387,8.43621
151.23457,114.81481
164.81483,32.09877
162.96297,35.18519
140.74072,40.74074
162.96299,30.24691
164.81484,27.16049
174.07408,31.48148
160.49383,51.85185
160.49384,48.14815
154.32098,48.14815
163.58026,46.2963
162.96299,42.59259
154.32098,81.48149
174.07408,68.51851
187.13989,69.1358
190.94647,69.75309
187.09875,65.18519
185.20575,62.46914
110.0823,240.63786
118.31275,232.01646
158.64199,120.37037
159.25928,124.07408
148.14815,120.37037
151.85185,101.85185
